page,source,impressions,clicks,ctr,position,records
https://chenguangwu.github.io/tools/geology/huanjingdizhipingjia.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/geometry/dot-product-2d.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/geometry/midpoint-2d.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/geometry/pyramid-volume.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/gis/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/health/calc-2.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/health/dumbbell-weight-calculator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/health/premature-age-calculator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/health/running-calories.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/healthcare/map.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/healthcare/weight-dosage.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/hematology/coagulation-factor.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/hematology/leukemia-classification.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/hematology/pnh-flow.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/home/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/hvac/duct-calculator.html,bing,1,1,1.000000,6.00,1
https://chenguangwu.github.io/tools/hvac/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/hvac/pump-calculator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/hydraulic/calc-4.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/hydraulic/orifice-discharge.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/hydraulic/power-3.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/hydraulic/pump-power.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/image/generator-15.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/api-sign-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/ascii-art.html,bing,1,0,0.000000,3.00,1
https://chenguangwu.github.io/tools/it/base64-file.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/bcrypt.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/it/bip39-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/bluetooth-version.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/box-shadow-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/caa-record-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/calc-1.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/calc-4.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/case-converter.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/chmod-calculator.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/it/convert-10.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/csv-to-json.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/it/curl-parser.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/gitignore-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/html-nesting-checker.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/id-card-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/invite-code-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/js-escape.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/json-formatter.html,clarity,1,0,0.000000,1.50,1
https://chenguangwu.github.io/tools/it/jwt-debugger.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/keycode-info.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/keyword-density.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/mac-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/number-base-converter.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/numeronym-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/og-meta-tag-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/otp-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/password-generator.html,bing,1,0,0.000000,10.00,1
https://chenguangwu.github.io/tools/it/pdf-signature-checker.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/phone-parser.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/phone-screen-sizes.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/playfair-cipher.html,bing,1,0,0.000000,6.00,1
https://chenguangwu.github.io/tools/it/polybius-cipher.html,bing,1,0,0.000000,10.00,1
https://chenguangwu.github.io/tools/it/qrcode.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/rsa.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/sql-cheatsheet.html,bing,1,0,0.000000,10.00,1
https://chenguangwu.github.io/tools/it/stopwatch.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/string-obfuscator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/text-dedupe-sort.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/text-statistics.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/text-steganography.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/token-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/toml-to-json.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/toml-to-xml.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/toml-to-yaml.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/typescript-compiler.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/url-params.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/uuid-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/uuid-v4-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/video-bitrate.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/xxtea.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/jewelry/convert-31.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/kinematics/angular-accel.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/kinematics/angular-final-velocity.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/kinematics/height-fall-distance.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/kinematics/relative-velocity-1d.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/knowledge/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/language/grammar-checker.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/language/riyuwushiyintulianxi-dianjifayin.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/language/spanish-accent-rules.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/leather/area-20.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/leather/index.html,clarity,1,0,0.000000,1.50,1
https://chenguangwu.github.io/tools/legal/calc-8.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/legal/double-wage-no-contract.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/legal/will-template-generator.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/life/concentration-converter.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/life/length-converter.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/life/magnet-converter.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/life/tip-calculator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/life/unit-converter.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/literature/reading-tracker.html,bing,1,1,1.000000,5.00,1
https://chenguangwu.github.io/tools/livestock/feed-conversion-ratio.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/machinery/calc-weld.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/machinery/drive-2.html,bing,1,0,0.000000,5.00,1
https://chenguangwu.github.io/tools/machinery/tolerance-1.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/manufacturing/quality-control.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/maritime/anchorage-capacity.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/marketing/marketing-cac-calculator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/marketing/marketing-chinese-hashtag-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/marketing/marketing-markup-margin.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/marketing/tagline-generator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/martial-arts/assessor-hardness.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/materials/brinell-hardness.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/materials/bulk-modulus.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/materials/index.html,clarity,1,0,0.000000,1.50,1
https://chenguangwu.github.io/tools/math/calculus-tools.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/math/circular-permutation.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/math/factorial-calc.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/math/gcd-lcm.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/math/geometry-calculator.html,bing,1,0,0.000000,4.00,1
https://chenguangwu.github.io/tools/math/geometry-calculator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/math/herons-area.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/math/log-base.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/math/multinomial-coefficient.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/mechanical/bearing-life.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/mechanical/gear-ratio.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/medical/stats-4.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/medical2/drug-expiry.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/metallurgy/calc-88.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/metallurgy/power-6.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/metallurgy/solidification-time.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/metalwork/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/metalwork/pressure-casting.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/metalwork/zhineng-duogongnengyunaiyongduibijisuanqi.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/meteorology/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/meteorology/isa-temperature.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/meteorology/protection-3.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/meteorology/qiyaxitongyidonglujing.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/meteorology/temp-pressure.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/meteorology/wet-bulb-temperature.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/metrology/expanded-uncertainty.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/mining/estimate-reserve.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/mining/mineral-density.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/mining/ore-grade.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/misc/physics-constants.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/misc/scientific-notation.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/misc/truth-table.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/music/audio-converter.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/music/chord-progression.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/music/detector.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/music/guitar-fretboard.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/music/music-analysis.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/music/music-theory.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/music/sheet-music.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/nephrology/egfr.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/nephrology/peritoneal-equilibrium.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/nephrology/shenxiaoqiulvguolv-24h-jiganqingchu-ccr.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/network/analysis-66.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/neurology/assessor-11.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/neurology/calc-1.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/neurology/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/niche/convert-23.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/niche/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/nuclear/activity-decay.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/nuclear/activity-from-halflife.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/nuclear/effective-halflife.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/nuclear/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/nuclear/mass-defect.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/obstetrics/labor-curve.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/obstetrics/ovarian-reserve.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/office/excel-formula-reference.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/office/pdf-rotate.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/ophthalmology/meibomian-grading.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/ophthalmology/osdi-scale.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/ophthalmology/visual-field-analysis.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/optical/aca-ratio.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/optical/blue-light-filter.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/optical/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/optics/angular-magnification.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/optics/resolving-power.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/outdoor/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/packaging/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/paper/basis-weight.html,bing,1,1,1.000000,5.00,1
https://chenguangwu.github.io/tools/paper/calc-concentration-1.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/pediatrics/diarrhea-dehydration.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/pediatrics/rater-27.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/petrochem/pipe-pressure.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/pharmacy/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/photo/golden-hour.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/photo/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/photo/photo-10.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/photo/photo.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/plastic/blow-molding.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/pneumatic/calc-flow-1.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/property/cleaning-allocation.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/psychiatry/phq9-depression.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/psychology/phq9-assessment.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/psychology/sas-assessment.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/pulmonology/lung-rads.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/pulmonology/niv-settings.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/pulmonology/rater-12.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/pulmonology/wells-pe.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/quality/estimate-six-sigma.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/quality/process-capability.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/quantum/angular-momentum-quant.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/quantum/fermi-energy-3d.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/quantum/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/quantum/mass-energy-equivalence.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/quantum/thermal-de-broglie.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/railway/index.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/realestate/assessor-38.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/realestate/calc-2.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/realestate/shichang-bijiaofa-anlixiuzheng.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/rehabilitation/assistive-device-fitting.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/rehabilitation/fim-scale.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/rehabilitation/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/rehabilitation/prosthesis-alignment.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/epididymal-aspiration.html,clarity,1,0,0.000000,1.50,1
https://chenguangwu.github.io/tools/reproductive-medicine/liquefaction-time.html,clarity,1,0,0.000000,5.50,1
https://chenguangwu.github.io/tools/reproductive-medicine/retrograde-ejaculation.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/sperm-morphology.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/vasography.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/research/assessor-50.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/restaurant/table-turnover.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/rheumatology/assessor-10.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/rheumatology/basdai.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/rheumatology/igg4-level.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/rheumatology/mctd-diagnosis.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/rheumatology/mda5-antibody.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/rheumatology/rater-16.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/rheumatology/rater-17.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/robotics/end-effector-reach.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/rubber/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/safety/generator-22.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/safety/ppe-replacement.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/safety/stats-report-frequency.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/science/cycle.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/science/heat-transfer-calculator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/science/logic-gate-simulator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/science/newtons-second.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/science/physics-calculator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/science/si-unit-converter.html,bing,1,1,1.000000,6.00,1
https://chenguangwu.github.io/tools/securities/technical-indicator.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/seismology/assessor-31.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/seismology/generator-drill.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/seismology/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/shipping/convert-speed-1.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/signal/first-order-rise.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/signal/pwm-average.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/signal/rc-time-constant.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/sports/analysis-20.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/sports/rater-35.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/sports/rater-motion.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/sports/ratio-18.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/sports/sheyangdonglixuebanshi.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/sports/taiquandao-hengti-xiapi-defen.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/sports/training-load.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/sports/xuerusuanyuzhiceding.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/stage/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/stage/power-load.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/startup/calc-1.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/statistics/confidence-proportion.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/statistics/cramers-v.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/statistics/linear-regression.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/statistics/sample-variance.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/steel/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/steel/steel-profile-weight.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/structural/section-modulus-circle.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/surveying/area-calc.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/surveying/external-distance-curve.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/surveying/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/surveying/prismoidal-volume.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/tax/capital-gains-tax.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/tax/progressive-income-tax.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/tax/reverse-charge.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/tax/vat-output.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/tcm-diagnosis/disease-nature.html,clarity,1,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/tcm-diagnosis/disease-tracking.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/tcm-diagnosis/generator-29.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/tcm-pharmacy/formula-song.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/tcm-pharmacy/medication-timing.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/tcm-pharmacy/medicinal-wine.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/textile/fabric-converter.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/textile/fukuanpailiaoliyonglv.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/textile/ratio-20.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/textile/shrinkage.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/thermodynamics/adiabatic-tv.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/thermodynamics/compressor-isentropic-work.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/thermodynamics/heat-conduction.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/transport/estimate-capacity.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/uiux/analysis-64.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/uiux/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/unitedfront/index.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/urology/assessor-pressure.html,clarity,1,0,0.000000,1.50,1
https://chenguangwu.github.io/tools/usedcar/calc-73.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/video/video-speed.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/water/calc-pressure.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/wedding/budget-planner.html,clarity,1,0,0.000000,1.00,1
