query,page,impressions,clicks,ctr,position
,https://chenguangwu.github.io/?lang=en-US,1,0,0,1
,https://chenguangwu.github.io/tools/rheumatology/rater-16.html,1,0,0,1
,https://chenguangwu.github.io/tools/metalwork/pressure-casting.html,1,0,0,1
,http://localhost:8974/tools/it/json-repair.html?lang=en-US,0,0,0,2
,https://chenguangwu.github.io/tools/signal/pwm-average.html,1,0,0,1
,https://chenguangwu.github.io/tools/clinical-nursing/pain-nrs.html,1,0,0,1
,http://127.0.0.1:8092/tools/it/jwt-debugger.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/welding/flow-ratio.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/id-card-generator.html,1,0,0,1
,https://chenguangwu.github.io/tools/legal/statute-limitations.html,2,0,0,1
,http://127.0.0.1:8100/tools/design/color-picker.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/ballistics/recoil-estimation.html,0,0,0,1
,https://chenguangwu.github.io/tools/hematology/pnh-flow.html,1,0,0,1
,https://chenguangwu.github.io/tools/sports/rater-motion.html,1,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/progressive-motility.html,0,0,0,4
,http://127.0.0.1:8091/tools/energy/battery-capacity-wh.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/astronomy/humidity-calculator.html,1,0,0,1
,https://chenguangwu.github.io/tools/ai/ai-4.html,0,0,0,1
,https://chenguangwu.github.io/tools/science/newtons-second.html,1,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/retrograde-ejaculation.html,1,0,0,1
,http://localhost:8099/tools/agriculture/calc-3.html?lang=zh-CN,0,0,0,4
,https://chenguangwu.github.io/tools/it/uuid-generator.html,1,0,0,1
,https://chenguangwu.github.io/tools/materials/bulk-modulus.html,1,0,0,1
,https://chenguangwu.github.io/tools/restaurant/table-turnover.html,1,0,0,1
,https://chenguangwu.github.io/tools/misc/physics-constants.html,1,0,0,1
,https://chenguangwu.github.io/tools/audit/depreciation-compare.html,1,0,0,1
,https://chenguangwu.github.io/tools/biz/superscript-text.html,2,0,0,1
,https://chenguangwu.github.io/tools/acoustics/sound-intensity-level.html,1,0,0,1
,https://chenguangwu.github.io/tools/edu/calc-4.html,1,0,0,1
,https://chenguangwu.github.io/tools/stage/power-load.html,1,0,0,1
,http://localhost:8981/tools/rheumatology/rater-16.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/data/generator-14.html,1,0,0,1
,https://chenguangwu.github.io/tools/thermodynamics/compressor-isentropic-work.html,1,0,0,1
,http://localhost:8961/tools/it/matrix-transpose.html,0,0,0,1
,https://chenguangwu.github.io/tools/general/temp-pressure-3.html,0,0,0,1
,http://127.0.0.1:8090/tools/it/json-minify.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/statistics/sample-size-proportion.html,2,0,0,1
,https://chenguangwu.github.io/tools/agriculture/irrigation-calculator.html,0,0,0,1
,https://chenguangwu.github.io/tools/health/calc-2.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/jwt-debugger.html,1,0,0,1
,https://chenguangwu.github.io/tools/electromagnetism/index.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/typescript-compiler.html,1,0,0,1
,http://localhost:8950/tools/finance/aadhaar-validator.html,0,0,0,1
,https://chenguangwu.github.io/search.html?q=%E5%A4%8D%E5%88%A9,1,0,0,2
,https://chenguangwu.github.io/tools/antiques/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/nuclear/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/tcm-diagnosis/generator-29.html,1,0,0,1
,http://127.0.0.1:8083/tools/it/password-generator.html,0,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/embryo-grading.html,0,0,0,2
,https://chenguangwu.github.io/tools/maritime/anchorage-capacity.html,1,0,0,1
,http://localhost:8990/tools/fun/index.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/paper/calc-concentration-1.html,1,0,0,1
,http://127.0.0.1:8090/tools/it/jwt-debugger.html?lang=en-US,0,0,0,1
,http://127.0.0.1:8100/tools/it/base64.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/stats-6.html,0,0,0,2
,https://chenguangwu.github.io/tools/agriculture/calc-13.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/pomodoro.html,0,0,0,1
,https://chenguangwu.github.io/tools/obstetrics/ovarian-reserve.html,1,0,0,1
,https://chenguangwu.github.io/tools/rheumatology/mctd-diagnosis.html,1,0,0,2
,https://chenguangwu.github.io/tools/general/fabric-1.html,0,0,0,1
,https://chenguangwu.github.io/tools/general/detector-resistance.html,1,0,0,1
,http://127.0.0.1:8093/tools/life/age-calculator.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/acupuncture/recommender-acupoint.html,1,0,0,1
,https://chenguangwu.github.io/tools/hematology/index.html,0,0,0,1
,https://chenguangwu.github.io/tools/knowledge/index.html,1,0,0,1
,http://localhost:8765/tools/science/logic-gate-simulator.html?verify=final,0,0,0,1
,http://localhost:8973/tools/edu/reminder-1.html,0,0,0,1
,https://chenguangwu.github.io/tools/acoustics/critical-distance.html,1,0,0,1
,https://chenguangwu.github.io/tools/hydraulic/orifice-discharge.html,1,0,0,1
,https://chenguangwu.github.io/tools/finance/compound-interest.html,4,0,0,1
,http://localhost:8099/tools/agriculture/calc-14.html?lang=en-US,0,0,0,2
,https://chenguangwu.github.io/tools/consulting/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/eco/electricity-carbon.html,1,0,0,2
,https://chenguangwu.github.io/tools/fire/extinguisher-calc.html,0,0,0,2
,https://chenguangwu.github.io/tools/surveying/external-distance-curve.html,1,0,0,1
,https://chenguangwu.github.io/tools/edu/calc-3.html,1,0,0,1
,https://chenguangwu.github.io/tools/meteorology/protection-3.html,1,0,0,1
,https://chenguangwu.github.io/tools/fun/coin-flip.html,1,0,0,2
,http://127.0.0.1:8090/tools/design/favicon-from-emoji.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/meteorology/temp-pressure.html,1,0,0,1
,https://chenguangwu.github.io/tools/edu/math-quiz.html,1,0,0,1
,https://chenguangwu.github.io/tools/nuclear/activity-decay.html,1,0,0,1
,https://chenguangwu.github.io/tools/beauty/analysis-detector-diagnosis.html,1,0,0,1
,https://chenguangwu.github.io/tools/textile/shrinkage.html,1,0,0,1
,https://chenguangwu.github.io/tools/textile/ratio-20.html,1,0,0,1
,https://chenguangwu.github.io/tools/urology/penile-rigidity.html,0,0,0,2
,https://chenguangwu.github.io/tools/it/less-compiler.html,0,0,0,1
,https://chenguangwu.github.io/tools/music/music-analysis.html,1,0,0,2
,http://127.0.0.1:8093/tools/it/uuid-generator.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/ai/ai-6.html,2,0,0,1
,https://chenguangwu.github.io/tools/finance/profit-margin-calculator.html,2,0,0,1
,https://chenguangwu.github.io/tools/metallurgy/solidification-time.html,1,0,0,1
,https://chenguangwu.github.io/tools/ceramics/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/toml-to-xml.html,1,0,0,1
,https://chenguangwu.github.io/tools/general/detector-lifespan.html,1,0,0,1
,https://chenguangwu.github.io/tools/tcm-diagnosis/meridian-differentiation.html,0,0,0,1
,https://chenguangwu.github.io/tools/rheumatology/igg4-level.html,1,0,0,1
,http://127.0.0.1:8087/tools/it/json-formatter.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/design/generator-12.html,1,0,0,1
,https://chenguangwu.github.io/tools/niche/convert-23.html,1,0,0,1
,https://chenguangwu.github.io/tools/misc/scientific-notation.html,1,0,0,1
,https://chenguangwu.github.io/tools/forensic-medicine/wound-description.html,0,0,0,1
,https://chenguangwu.github.io/tools/metallurgy/calc-88.html,1,0,0,1
,https://chenguangwu.github.io/tools/stage/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/property/cleaning-allocation.html,1,0,0,1
,https://chenguangwu.github.io/tools/forensic-medicine/bloodstain-pattern.html,0,0,0,1
,https://chenguangwu.github.io/tools/design/grid-pattern.html,0,0,0,1
,https://chenguangwu.github.io/tools/tcm-pharmacy/medication-timing.html,1,0,0,1
,https://chenguangwu.github.io/tools/rubber/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/password-generator.html,7,0,0,2.111111111111111
,https://chenguangwu.github.io/tools/legal/double-wage-no-contract.html,1,0,0,1
,https://chenguangwu.github.io/tools/fitness/calc-heart-rate.html,1,0,0,1
,https://chenguangwu.github.io/tools/design/css-animation-generator.html,1,0,0,1
,http://127.0.0.1:8102/tools/food/analysis-cost-6.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/forestry/shengwuduoyangxingshannon.html,1,0,0,1
,https://chenguangwu.github.io/tools/fishery/spawning-hormone.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/xxtea.html,1,0,0,1
,https://chenguangwu.github.io/tools/finance/license-key-validator.html,1,0,0,1
,https://chenguangwu.github.io/tools/pediatrics/diarrhea-dehydration.html,1,0,0,1
,https://chenguangwu.github.io/tools/automotive/fuel-anomaly.html,1,0,0,1
,http://localhost:8099/tools/it/base64.html?lang=en-US,0,0,0,4
,https://chenguangwu.github.io/tools/general/pressure-flow-5.html,1,0,0,1
,http://127.0.0.1:8123/_swtest.html?t=p2,0,0,0,1
,https://chenguangwu.github.io/tools/geometry/pyramid-volume.html,1,0,0,1
,http://localhost:8981/tools/it/margin-of-error.html?lang=en-US,0,0,0,1
,http://localhost:8961/tools/finance/credit-card-interest.html,0,0,0,1
,https://chenguangwu.github.io/tools/wedding/countdown-timeline.html,0,0,0,1
,https://chenguangwu.github.io/tools/auto-beauty/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/dermatology/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/math/factorial-calc.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/curl-parser.html,1,0,0,1
,http://localhost:8973/tools/edu/reminder-1.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/surveying/prismoidal-volume.html,1,0,0,1
,https://chenguangwu.github.io/tools/endocrinology/calcium-pth-axis.html,1,0,0,1
,https://chenguangwu.github.io/tools/pulmonology/index.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/json-formatter.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/it/convert-10.html,1,0,0,1
,https://chenguangwu.github.io/tools/hr/performance-ranking.html,0,0,0,2
,https://chenguangwu.github.io/tools/beauty/calc-1.html,1,0,0,1
,https://chenguangwu.github.io/tools/hvac/pump-calculator.html,1,0,0,1
,https://chenguangwu.github.io/tools/kinematics/index.html,0,0,0,1
,https://chenguangwu.github.io/tools/statistics/mean-absolute-deviation.html,2,0,0,1
,https://chenguangwu.github.io/tools/statistics/sample-variance.html,1,0,0,1
,https://chenguangwu.github.io/tools/fishery/winter-heating.html,1,0,0,1
,https://chenguangwu.github.io/tools/quantum/thermal-de-broglie.html,1,0,0,1
,https://chenguangwu.github.io/tools/electromagnetism/magnetic-flux.html,1,0,0,1
,https://chenguangwu.github.io/tools/hydraulic/dam-stability.html,0,0,0,1
,https://chenguangwu.github.io/tools/metalwork/zhineng-duogongnengyunaiyongduibijisuanqi.html,1,0,0,1
,https://chenguangwu.github.io/tools/chemistry/molality.html,1,0,0,1
,https://chenguangwu.github.io/?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/pulmonology/lung-rads.html,1,0,0,1
,https://chenguangwu.github.io/tools/tunnel/lining-thickness.html,0,0,0,1
,https://chenguangwu.github.io/tools/edu2/study-progress.html,1,0,0,1
,https://chenguangwu.github.io/tools/pulmonology/wells-pe.html,1,0,0,1
,http://localhost:8974/tools/language/idiom-solitaire.html,0,0,0,1
,https://chenguangwu.github.io/tools/music/music-theory.html,1,0,0,1
,http://127.0.0.1:8091/tools/it/base64.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/beauty/assessor-risk-12.html,1,0,0,1
,https://chenguangwu.github.io/tools/health/premature-age-calculator.html,1,0,0,1
,https://chenguangwu.github.io/tools/dentistry/dental-arch-development.html,0,0,0,1
,https://chenguangwu.github.io/tools/futures/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/invite-code-generator.html,1,0,0,1
,https://chenguangwu.github.io/tools/health/one-rep-max.html,2,0,0,1
,https://chenguangwu.github.io/tools/seismology/assessor-30.html,0,0,0,1
,http://127.0.0.1:8092/tools/it/qrcode.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/accounting/assessor-risk-11.html,1,0,0,1
,https://chenguangwu.github.io/tools/materials/index.html,1,0,0,1.5
,https://chenguangwu.github.io/tools/aerospace/rocket-delta-v.html,1,0,0,1
,https://chenguangwu.github.io/tools/livestock/feed-conversion-ratio.html,1,0,0,1
,https://chenguangwu.github.io/tools/biz/justify-text.html,1,0,0,1
,https://chenguangwu.github.io/tools/life/concentration-converter.html,1,0,0,2
,https://chenguangwu.github.io/tools/urology/stone-size-assessment.html,0,0,0,2
,http://127.0.0.1:8092/tools/it/jwt-debugger.html?lang=zh-CN,0,0,0,1
,http://127.0.0.1:8123/_swtest.html?t=o1,0,0,0,1
,https://chenguangwu.github.io/tools/materials/brinell-hardness.html,1,0,0,2
,https://chenguangwu.github.io/tools/biz/text-replace-advanced.html,1,0,0,1
,https://chenguangwu.github.io/tools/kinematics/angular-final-velocity.html,1,0,0,1
,https://chenguangwu.github.io/tools/science/index.html,0,0,0,1
,https://chenguangwu.github.io/tools/structural/section-modulus-circle.html,1,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/sperm-dfi.html,0,0,0,1
,https://chenguangwu.github.io/tools/niche/index.html,1,0,0,1
,http://127.0.0.1:8123/_swtest.html?t=n1,0,0,0,1
,https://chenguangwu.github.io/tools/dermatology/chilblain-grading.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/bip39-generator.html,1,0,0,1
,https://chenguangwu.github.io/tools/ai/index.html,0,0,0,1
,https://chenguangwu.github.io/tools/health/ideal-weight.html,0,0,0,1
,https://chenguangwu.github.io/tools/design/color-picker.html,2,0,0,1
,http://127.0.0.1:8101/tools/life/timestamp.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/it/chmod-calculator.html,1,0,0,2
,https://chenguangwu.github.io/tools/endocrinology/short-stature-prediction.html,1,0,0,1
,https://chenguangwu.github.io/tools/event/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/travel/index.html,0,0,0,1
,http://127.0.0.1:8090/tools/it/jwt-debugger.html?lang=zh-CN,0,0,0,2
,https://chenguangwu.github.io/tools/finance/credit-card-interest.html,1,0,0,1
,https://chenguangwu.github.io/tools/general/zhilengshebeixuanxing.html,0,0,0,1
,https://chenguangwu.github.io/tools/edu/capital-quiz.html,1,0,0,1
,http://127.0.0.1:8901/tools/it/base64.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/it/markdown-to-html.html,0,0,0,1
,https://chenguangwu.github.io/tools/electromagnetism/energy-inductor.html,1,0,0,1
,https://chenguangwu.github.io/search.html?q=json&lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/metrology/index.html,0,0,0,1
,https://chenguangwu.github.io/tools/food/soup-ratio-optimizer.html,0,0,0,1
,https://chenguangwu.github.io/tools/hydraulic/calc-4.html,1,0,0,1
,https://chenguangwu.github.io/tools/astronomy/observation-conditions.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/js-escape.html,1,0,0,1
,https://chenguangwu.github.io/tools/hvac/duct-calculator.html,0,0,0,1
,https://chenguangwu.github.io/tools/sports/analysis-20.html,1,0,0,1
,https://chenguangwu.github.io/tools/floral/wedding-flowers.html,1,0,0,1
,https://chenguangwu.github.io/tools/metallurgy/power-6.html,1,0,0,1
,https://chenguangwu.github.io/tools/metalwork/calc-gear-2.html,0,0,0,2
,http://127.0.0.1:8091/tools/design/color-picker.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/urology/calc-1.html,0,0,0,2
,https://chenguangwu.github.io/tools/data/chart-generator.html,1,0,0,1
,https://chenguangwu.github.io/tools/health/waist-hip-ratio.html,0,0,0,1
,https://chenguangwu.github.io/tools/psychology/sas-assessment.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/keycode-info.html,1,0,0,1
,http://127.0.0.1:8123/_swtest.html?t=g2,0,0,0,1
,http://127.0.0.1:8123/_swtest.html?t=a,0,0,0,1
,http://localhost:8990/tools/health/heart-rate-zones.html,0,0,0,1
,https://chenguangwu.github.io/tools/thermodynamics/heat-conduction.html,1,0,0,1
,https://chenguangwu.github.io/tools/shipping/convert-speed-1.html,1,0,0,1
,https://chenguangwu.github.io/tools/accounting/debt-service-coverage.html,1,0,0,1
,https://chenguangwu.github.io/tools/realestate/index.html,0,0,0,2
,https://chenguangwu.github.io/tools/fitness/circuit-timer.html,1,0,0,1
,https://chenguangwu.github.io/tools/ent/laryngeal-nerve.html,0,0,0,1
,https://chenguangwu.github.io/tools/music/web-tuner.html,2,0,0,1.5
,https://chenguangwu.github.io/tools/rubber/hardness-calc.html,0,0,0,1
,https://chenguangwu.github.io/tools/psychiatry/isi-insomnia.html,0,0,0,1
,https://chenguangwu.github.io/tools/agriculture/calc-4.html,2,0,0,1
,https://chenguangwu.github.io/,23,0,0,2.0714285714285716
,https://chenguangwu.github.io/tools/forestry/density-5.html,1,0,0,1
,https://chenguangwu.github.io/tools/language/grammar-checker.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/phone-screen-sizes.html,1,0,0,1
,http://localhost:8976/tools/food-testing/ingredient-sorter.html,0,0,0,1
,https://chenguangwu.github.io/tools/steel/steel-profile-weight.html,1,0,0,1
,https://chenguangwu.github.io/tools/rheumatology/basdai.html,1,0,0,1
,https://chenguangwu.github.io/tools/language/riyuwushiyintulianxi-dianjifayin.html,1,0,0,1
,https://chenguangwu.github.io/tools/fire-rescue/high-rise-fire.html,1,0,0,2
,https://chenguangwu.github.io/tools/design/particle-effect-generator.html,0,0,0,1
,http://localhost:8974/tools/biz/text-case-advanced.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/content/generator-33.html,2,0,0,1
,https://chenguangwu.github.io/tools/it/number-base-converter.html,1,0,0,1
,https://chenguangwu.github.io/tools/medical/stats-4.html,1,0,0,1
,http://localhost:8976/tools/security/virtual-safe.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/uuid-v4-generator.html,1,0,0,1
,http://127.0.0.1:8101/tools/it/base64.html?lang=zh-CN,0,0,0,1.5
,https://chenguangwu.github.io/tools/agriculture/estimate-fuel-engine-oil.html,1,0,0,1
,https://chenguangwu.github.io/tools/general/lizishujianshejisuan.html,1,0,0,1
,http://127.0.0.1:8100/tools/life/timestamp.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/calc-volume-concentration.html,0,0,0,2
,http://localhost:8976/tools/food-testing/ingredient-sorter.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/eco/eco-5.html,1,0,0,1
,https://chenguangwu.github.io/tools/yi/yi-divination.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/csv-to-json.html,1,0,0,2
,https://chenguangwu.github.io/tools/admin/checker-manager-training-hr.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/caa-record-generator.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/phone-parser.html,1,0,0,1
,https://chenguangwu.github.io/tools/safety/stats-report-frequency.html,1,0,0,1
,https://chenguangwu.github.io/tools/math/calculus-tools.html,1,0,0,1
,https://chenguangwu.github.io/tools/ballistics/rifling-twist.html,1,0,0,1
,https://chenguangwu.github.io/tools/science/logic-gate-simulator.html,1,0,0,1
,http://localhost:8765/tools/science/logic-gate-simulator.html?verify=patched4,0,0,0,1
,https://chenguangwu.github.io/tools/medical2/drug-expiry.html,1,0,0,1
,http://localhost:8974/tools/food-testing/ingredient-sorter.html,0,0,0,1
,https://chenguangwu.github.io/tools/agriculture/calc-8.html,1,0,0,1
,http://localhost:8976/tools/biz/text-case-advanced.html,0,0,0,1
,http://localhost:8981/tools/rheumatology/rater-16.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/json,0,0,0,1
,https://chenguangwu.github.io/tools/finance/simple-interest.html,1,0,0,1
,https://chenguangwu.github.io/tools/health/bmi-calculator.html,0,0,0,1
,https://chenguangwu.github.io/tools/urology/rater-4.html,0,0,0,4
,https://chenguangwu.github.io/tools/music/audio-converter.html,1,0,0,1
,https://chenguangwu.github.io/tools/sports/training-load.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/vector-cross-product.html,0,0,0,1
,http://localhost:8765/tools/finance/lottery-odds-calculator.html?verify=patched3,0,0,0,1
,https://chenguangwu.github.io/tools/data/index.html,0,0,0,1
,https://chenguangwu.github.io/tools/food-processing/index.html,1,0,0,2
,https://chenguangwu.github.io/tools/express/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/design/image-rounded-corners.html,2,0,0,1
,https://chenguangwu.github.io/tools/data/data-cleaner.html,1,0,0,1
,https://chenguangwu.github.io/tools/clinical-nursing/cycle-7.html,1,0,0,1
,https://chenguangwu.github.io/tools/astronomy/atmospheric-refraction.html,1,0,0,2
,https://chenguangwu.github.io/tools/biz/text-prefix-suffix.html,2,0,0,1
,https://chenguangwu.github.io/tools/urology/stone-composition.html,0,0,0,2
,https://chenguangwu.github.io/tools/astronomy/moon-illumination.html,1,0,0,1
,https://chenguangwu.github.io/tools/ophthalmology/meibomian-grading.html,1,0,0,1
,https://chenguangwu.github.io/tools/biz/text-extract-numbers.html,1,0,0,2
,https://chenguangwu.github.io/tools/home/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/base64-file.html,1,0,0,1
,https://chenguangwu.github.io/tools/cardiology/rater-risk-3.html,1,0,0,1
,https://chenguangwu.github.io/tools/cosmetic-derm/visia-spots.html,0,0,0,1
,https://chenguangwu.github.io/evernode/%E5%8C%BA%E5%9F%9F%E4%BB%A3%E7%A0%81%E8%AF%B4%E6%98%8E.pdf_files/%E5%8C%BA%E5%9F%9F%E4%BB%A3%E7%A0%81%E8%AF%B4%E6%98%8E.pdf,0,0,0,1
,https://chenguangwu.github.io/tools/finance/pan-validator.html,1,0,0,1
,http://127.0.0.1:8093/tools/ai/relu-leakyrelu.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/general/jiguangrongfuhoudujisuan.html,1,0,0,1
,http://127.0.0.1:8123/_swtest.html?t=u2,0,0,0,1
,https://chenguangwu.github.io/tools/cable/analysis-cost-price-5.html,1,0,0,1
,https://chenguangwu.github.io/tools/pharmacy/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/agriculture/fertilizer-calculator.html,0,0,0,1
,https://chenguangwu.github.io/tools/neurology/assessor-11.html,1,0,0,1
,https://chenguangwu.github.io/tools/decor/wallpaper-quantity.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/safelink-decoder.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/index.html,2,0,0,1.6666666666666667
,http://127.0.0.1:8090/tools/it/jwt.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/gardening2/index.html,0,0,0,2
,https://chenguangwu.github.io/tools/timber/detector-37.html,0,0,0,1
,http://127.0.0.1:8090/tools/design/color-picker.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/banking/fisher-real-rate.html,1,0,0,2
,https://chenguangwu.github.io/tools/health/dumbbell-weight-calculator.html,1,0,0,1
,https://chenguangwu.github.io/tools/chinese-cook/ingredient-substitute.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/vigenere-visualizer.html,0,0,0,1
,https://chenguangwu.github.io/tools/clinical-nursing/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/signal/first-order-rise.html,1,0,0,1
,http://127.0.0.1:8092/tools/it/regex.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/edu/number-memory.html,1,0,0,1
,https://chenguangwu.github.io/tools/tcm-pharmacy/formula-song.html,1,0,0,1
,https://chenguangwu.github.io/tools/energy/fridge-power-estimator.html,0,0,0,1
,https://chenguangwu.github.io/tools/finance/ird-validator.html,1,0,0,1
,http://localhost:8981/tools/it/index.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/aerospace/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/jewelry/index.html,0,0,0,2
,https://chenguangwu.github.io/tools/finance/dns-record-info.html,1,0,0,1
,http://127.0.0.1:8123/_swtest.html?t=2,0,0,0,1
,https://chenguangwu.github.io/guides/jwt-debugger-guide.html,1,0,0,1
,https://chenguangwu.github.io/tools/petrochem/pipe-pressure.html,1,0,0,1
,https://chenguangwu.github.io/tools/optical/aca-ratio.html,1,0,0,1
,https://chenguangwu.github.io/tools/agriculture/dli-calculator.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/toml-to-yaml.html,1,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/rater-30.html,0,0,0,1
,https://chenguangwu.github.io/tools/health/blood-sugar-converter.html,0,0,0,1
,https://chenguangwu.github.io/tools/finance/rental-yield-calculator.html,1,0,0,1
,http://localhost:8974/tools/food-testing/ingredient-sorter.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/ballistics/wind-drift.html,0,0,0,1
,https://chenguangwu.github.io/tools/biz/text-remove-duplicates-lines.html,1,0,0,1
,http://localhost:8099/tools/it/a1z26-cipher.html?lang=en-US,0,0,0,4
,https://chenguangwu.github.io/tools/quantum/fermi-energy-3d.html,1,0,0,1
,https://chenguangwu.github.io/tools/design/index.html,0,0,0,1.5
,https://chenguangwu.github.io/tools/life/length-converter.html,1,0,0,1
,https://chenguangwu.github.io/tools/neurology/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/chemistry/index.html,0,0,0,2
,http://127.0.0.1:8085/tools/it/password-generator.html#bottom,0,0,0,1
,https://chenguangwu.github.io/tools/healthcare/bmi-2.html,0,0,0,1
,https://chenguangwu.github.io/tools/quality/estimate-six-sigma.html,1,0,0,1
,https://chenguangwu.github.io/tools/optical/blue-light-filter.html,1,0,0,1
,https://chenguangwu.github.io/tools/rehabilitation/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/geology/index.html,0,0,0,1
,https://chenguangwu.github.io/tools/pneumatic/calc-flow-1.html,1,0,0,1
,http://localhost:8975/tools/biz/superscript-text.html,0,0,0,1
,https://chenguangwu.github.io/tools/nuclear/effective-halflife.html,1,0,0,2
,https://chenguangwu.github.io/tools/machinery/tolerance-1.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/json-formatter.html,1,0,0,1.5
,http://127.0.0.1:8086/tools/it/password-generator.html,0,0,0,1
,http://127.0.0.1:8921/tools/life/temperature-converter.html,0,0,0,1
,https://chenguangwu.github.io/tools/plastic/blow-molding.html,1,0,0,1
,https://chenguangwu.github.io/tools/marketing/marketing-cac-calculator.html,1,0,0,1
,https://chenguangwu.github.io/tools/casting/detector-24.html,0,0,0,2
,https://chenguangwu.github.io/tools/reproductive-medicine/baifenbijisuanqi.html,0,0,0,2
,https://chenguangwu.github.io/tools/packaging/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/pulmonology/rater-12.html,1,0,0,1
,http://127.0.0.1:8123/_swtest.html?t=1,0,0,0,1
,http://localhost:8961/tools/it/matrix-transpose.html?lang=en-US,0,0,0,1
,http://localhost:8974/tools/security/virtual-safe.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/math/herons-area.html,1,0,0,1
,https://chenguangwu.github.io/tools/science/pcb-trace-width.html,0,0,0,1
,https://chenguangwu.github.io/tools/automotive/cycle-belt.html,0,0,0,1
